name,size,duration,duration(s),speed,size_per_sec
Keccak512,8388608,101.287583ms,0.101287583,78.98MB/s,82819707.5252551
Keccak256Full,8388608,57.349783ms,0.057349783,139.49MB/s,146270963.222302
Sha3_224,8388608,39.211565ms,0.039211565,204.02MB/s,213931986.64730674
Sha3_256,8388608,41.008026ms,0.041008026,195.08MB/s,204560151.22503093
Sha3_384,8388608,40.723897ms,0.040723897,196.44MB/s,205987359.21564677
Sha3_512,8388608,61.385897ms,0.061385897,130.32MB/s,136653668.18701044
Sha224,8388608,40.899913ms,0.040899913,195.60MB/s,205100876.3759473
Sha256,8388608,42.287631ms,0.042287631,189.18MB/s,198370251.57545477
Sha384,8388608,21.616279ms,0.021616279,370.09MB/s,388069010.39721036
Sha512,8388608,27.750186ms,0.027750186,288.29MB/s,302290154.0191478
Sha512_224,8388608,34.258962ms,0.034258962,233.52MB/s,244858790.5261111
Sha512_256,8388608,37.676387ms,0.037676387,212.33MB/s,222648949.8581698
sm3,8388608,37.750429ms,0.037750429,211.92MB/s,222212256.1838966
crc<u16>,8388608,22.034408ms,0.022034408,363.07MB/s,380704941.10846996
crc<u32>,8388608,19.622379ms,0.019622379,407.70MB/s,427502088.3043794
crc<u64>,8388608,20.406156ms,0.020406156,392.04MB/s,411082224.4032634
crc16,8388608,19.224947ms,0.019224947,416.13MB/s,436339720.46841013
crc32fast,8388608,913.422µs,0.000913422,8.55GB/s,9183715741.464516
crc64,8388608,5.948036ms,0.005948036,1.31GB/s,1410315606.6977403
sha256,8388608,46.286973ms,0.046286973,172.83MB/s,181230429.56384295
twox_hash::XxHash32,8388608,1.583569ms,0.001583569,4.93GB/s,5297279752.255822
twox_hash::XxHash64,8388608,978.142µs,0.000978142,7.99GB/s,8576063598.127879
twox_hash::XxHash3_64,8388608,705.714µs,0.000705714,11.07GB/s,11886696310.403364
twox_hash::XxHash3_128,8388608,668.96µs,0.00066896,11.68GB/s,12539775173.403492
seahash,8388608,1.396191ms,0.001396191,5.60GB/s,6008209478.5025835
xxhash::xxh32,8388608,1.671087ms,0.001671087,4.68GB/s,5019851150.777906
xxhash::xxh64,8388608,1.058491ms,0.001058491,7.38GB/s,7925063132.327058
xxhash::xxh3_64_with_seed,8388608,962.377µs,0.000962377,8.12GB/s,8716550790.386719
xxhash::xxh3_128_with_seed,8388608,979.466µs,0.000979466,7.98GB/s,8564470844.317209
xxhash::const_xxh32,8388608,4.55925ms,0.00455925,1.71GB/s,1839909634.2600207
xxhash::const_xxh64,8388608,3.697888ms,0.003697888,2.11GB/s,2268486227.814363
xxhash::const_xxh3_64_with_seed,8388608,10.48985ms,0.01048985,762.64MB/s,799688079.4291625
xxhash::const_xxh3_128_with_seed,8388608,10.637533ms,0.010637533,752.05MB/s,788585849.745425
murmur3_32,8388608,12.875279ms,0.012875279,621.35MB/s,651528250.3781083
murmur3_x64_128,8388608,4.052617ms,0.004052617,1.93GB/s,2069923706.0891764
murmur3_x86_128,8388608,4.727487ms,0.004727487,1.65GB/s,1774432801.190146
murmur3_32_of_slice,8388608,3.625333ms,0.003625333,2.15GB/s,2313886200.246984
murmur3_x64_128_of_slice,8388608,2.624272ms,0.002624272,2.98GB/s,3196546699.4274983
murmur3_x86_128_of_slice,8388608,2.976266ms,0.002976266,2.62GB/s,2818500765.724569
md5_compute,16777216,44.443735ms,0.044443735,360.01MB/s,377493385.73816985
Blake2b512,16777216,24.649669ms,0.024649669,649.10MB/s,680626421.3933258
Blake2s256,16777216,66.196005ms,0.066196005,241.71MB/s,253447560.77047247
Sha1,16777216,63.074743ms,0.063074743,253.67MB/s,265989446.83769858
Keccak224,16777216,116.660547ms,0.116660547,137.15MB/s,143812252.14039156
Keccak256,16777216,119.711335ms,0.119711335,133.65MB/s,140147263.4149473
Keccak384,16777216,112.898996ms,0.112898996,141.72MB/s,148603766.14863786
Keccak512,16777216,137.139238ms,0.137139238,116.67MB/s,122337095.09163235
Keccak256Full,16777216,76.36594ms,0.07636594,209.52MB/s,219695010.6290841
Sha3_224,16777216,76.478917ms,0.076478917,209.21MB/s,219370470.42650983
Sha3_256,16777216,87.890068ms,0.087890068,182.05MB/s,190888645.11971933
Sha3_384,16777216,100.431278ms,0.100431278,159.31MB/s,167051702.757382
Sha3_512,16777216,149.030261ms,0.149030261,107.36MB/s,112575901.61504179
Sha224,16777216,91.848597ms,0.091848597,174.20MB/s,182661646.97104737
Sha256,16777216,105.685765ms,0.105685765,151.39MB/s,158746222.823859
Sha384,16777216,48.563213ms,0.048563213,329.47MB/s,345471705.09496564
Sha512,16777216,50.170538ms,0.050170538,318.91MB/s,334403749.068826
Sha512_224,16777216,71.678883ms,0.071678883,223.22MB/s,234060790.26091966
Sha512_256,16777216,48.672991ms,0.048672991,328.72MB/s,344692521.5670432
sm3,16777216,76.70882ms,0.07670882,208.58MB/s,218712998.06202206
crc<u16>,16777216,45.768931ms,0.045768931,349.58MB/s,366563422.68513983
crc<u32>,16777216,44.704552ms,0.044704552,357.91MB/s,375290999.44900465
crc<u64>,16777216,40.693069ms,0.040693069,393.19MB/s,412286819.6547181
crc16,16777216,36.717534ms,0.036717534,435.76MB/s,456926546.3198046
crc32fast,16777216,2.416315ms,0.002416315,6.47GB/s,6943306646.691346
crc64,16777216,13.265567ms,0.013265567,1.18GB/s,1264719103.2241592
sha256,16777216,115.583288ms,0.115583288,138.43MB/s,145152610.64385018
twox_hash::XxHash32,16777216,3.999199ms,0.003999199,3.91GB/s,4195144077.6015396
twox_hash::XxHash64,16777216,1.885951ms,0.001885951,8.28GB/s,8895891780.85751
twox_hash::XxHash3_64,16777216,1.524965ms,0.001524965,10.25GB/s,11001705612.915707
twox_hash::XxHash3_128,16777216,1.698719ms,0.001698719,9.20GB/s,9876392740.64751
seahash,16777216,4.141979ms,0.004141979,3.77GB/s,4050531400.569631
xxhash::xxh32,16777216,4.823826ms,0.004823826,3.24GB/s,3477989463.1356936
xxhash::xxh64,16777216,1.972371ms,0.001972371,7.92GB/s,8506115735.832661
xxhash::xxh3_64_with_seed,16777216,1.932391ms,0.001932391,8.09GB/s,8682102121.15457
xxhash::xxh3_128_with_seed,16777216,1.718434ms,0.001718434,9.09GB/s,9763084296.51648
xxhash::const_xxh32,16777216,5.22754ms,0.00522754,2.99GB/s,3209390267.697617
xxhash::const_xxh64,16777216,4.816741ms,0.004816741,3.24GB/s,3483105278.0292735
xxhash::const_xxh3_64_with_seed,16777216,18.323381ms,0.018323381,873.20MB/s,915617920.0770862
xxhash::const_xxh3_128_with_seed,16777216,20.277113ms,0.020277113,789.07MB/s,827396681.1744847
murmur3_32,16777216,20.950902ms,0.020950902,763.69MB/s,800787288.2990909
murmur3_x64_128,16777216,7.715804ms,0.007715804,2.03GB/s,2174396342.8827376
murmur3_x86_128,16777216,9.702735ms,0.009702735,1.61GB/s,1729122355.7069218
murmur3_32_of_slice,16777216,7.331977ms,0.007331977,2.13GB/s,2288225399.506845
murmur3_x64_128_of_slice,16777216,3.888057ms,0.003888057,4.02GB/s,4315064311.042765
murmur3_x86_128_of_slice,16777216,5.7771ms,0.0057771,2.70GB/s,2904089595.125582
